pet_type,year,month,breed,count
dogs,2020,11,Westfalenterrier,48
dogs,2020,11,Westfalische Dachsbracke,19
dogs,2020,11,Wetterhoun,NA
dogs,2020,11,Whippet,1653
dogs,2020,11,Wolfshund,694
dogs,2020,11,Xoloitzcuintle Zwischenvarietat,140
dogs,2020,11,Yorkshire Terrier,18311
dogs,2020,11,Yugoslovenski Ovcarski Pas Sarplaninac,41
dogs,2020,11,Yuzhnorusskaya Ovtcharka,5
dogs,2020,11,Zapadno Sibirskaia Laika,20
dogs,2020,11,Zwerg Dachshund,7137
dogs,2020,11,Zwergpinscher Rehpinscher,3437
dogs,2020,11,Zwergpudel,11535
dogs,2020,11,Zwergschnauzer,1597
dogs,2020,11,Zwergspitz Pomeranian,9797
dogs,2020,11,Miniature American Shepherd,86
dogs,2020,11,Hahoawu Schensi,NA
dogs,2020,11,Yakutskaya Laika,11
dogs,2020,11,American Water Spaniel,NA
dogs,2020,11,Gammel Dansk Honsehund,NA
dogs,2020,11,Perdiguero De Burgos,NA
dogs,2020,11,Ciobanesc Romanesc De Bucovina,9
dogs,2020,11,Cao De Gado Transmontano,NA
dogs,2020,11,Crnogorski Planinski Gonic,NA
dogs,2020,11,Segugio Maremmano,9
dogs,2020,11,American Foxhound,NA
dogs,2020,11,Canadian Eskimo Dog,NA
dogs,2020,11,Dansk Svensk Gardshund,7
dogs,2020,11,Svensk Lapphund,6
dogs,2020,11,Thai Bangkaew Dog,NA
dogs,2020,11,Segugio Italiano A Pelo Forte,8
dogs,2020,11,Black And Tan Coonhound,NA
dogs,2020,11,Chien D Artois,NA
dogs,2020,11,Hygenhund,NA
dogs,2020,11,Grand Anglo Francais Tricolore,NA
dogs,2020,11,Grand Anglo Francais Blanc Et Noir,NA
dogs,2020,11,Eesti Hagijas,NA
dogs,2020,12,Affenpinscher,132
dogs,2020,12,Afghan Hound,247
dogs,2020,12,Aidi Chien De Montagne De L Atlas,10
dogs,2020,12,Airedale Terrier,606
dogs,2020,12,Akita,851
dogs,2020,12,Alaskan Husky,428
dogs,2020,12,Alaskan Malamute,793
dogs,2020,12,Alpenlandische Dachsbracke,366
dogs,2020,12,Altdeutscher Schaferhund,780
dogs,2020,12,American Akita,153
dogs,2020,12,American Bull Terrier,24
dogs,2020,12,American Bulldog,517
dogs,2020,12,American Cocker Spaniel,603
dogs,2020,12,American Eskimo Dog,7
dogs,2020,12,American Hairless Terrier,37
dogs,2020,12,American Staffordshire Terrier,2487
dogs,2020,12,Anglo Francais De Petite Venerie,10
dogs,2020,12,Anjing Kintamani Bali,NA
dogs,2020,12,Appenzeller Sennenhund,4216
dogs,2020,12,Ariegeois,12
dogs,2020,12,Australian Cattle Dog,370
dogs,2020,12,Australian Kelpie,525
dogs,2020,12,Australian Shepherd,6758
dogs,2020,12,Australian Silky Terrier,142
dogs,2020,12,Australian Stumpy Tail Cattle Dog,8
dogs,2020,12,Australian Terrier,114
dogs,2020,12,Azawakh,47
dogs,2020,12,Barbet,550
dogs,2020,12,Bardino,21
dogs,2020,12,Basenji,350
dogs,2020,12,Basset Artesien Normand,28
dogs,2020,12,Basset Bleu De Gascogne,9
dogs,2020,12,Basset Fauve De Bretagne,154
dogs,2020,12,Basset Hound,493
dogs,2020,12,Bayerischer Gebirgsschweisshund,503
dogs,2020,12,Beagle,4830
dogs,2020,12,Beagle Harrier,13
dogs,2020,12,Bearded Collie,682
dogs,2020,12,Bedlington Terrier,60
dogs,2020,12,Berger De Beauce,1185
dogs,2020,12,Berger De Picardie Berger Picard,189
dogs,2020,12,Berger De Savoie,10
dogs,2020,12,Berner Sennenhund,7275
dogs,2020,12,Bichon,669
dogs,2020,12,Bichon Havanais,4981
dogs,2020,12,Bichon A Poil Frise,1727
dogs,2020,12,Boerboel,75
dogs,2020,12,Bolognese,538
dogs,2020,12,Bolonka Zwetna,6144
dogs,2020,12,Border Collie,13081
dogs,2020,12,Border Terrier,1158
dogs,2020,12,Bosanski Ostrodlaki Gonic Barak,10
dogs,2020,12,Boston Terrier,1254
dogs,2020,12,Bouvier Des Ardennes,7
dogs,2020,12,Bouvier Des Flandres Vlaamse Koehond,87
dogs,2020,12,Bracco Italiano Italienischer Vorstehhund,49
dogs,2020,12,Brandlbracke Vieraugl,166
dogs,2020,12,Braque Francais Type Gascogne,17
dogs,2020,12,Braque Francais Type Pyrenees,9
dogs,2020,12,Braque Saint Germain,12
dogs,2020,12,Braque D Auvergne,30
dogs,2020,12,Braque De L Ariege,NA
dogs,2020,12,Braque Du Bourbonnais,49
dogs,2020,12,Briard Berger De Brie,470
dogs,2020,12,Briquet Griffon Vendeen,32
dogs,2020,12,Broholmer,66
dogs,2020,12,Bull Terrier,559
dogs,2020,12,Bullartiger Terrier Gross,5
dogs,2020,12,Bullartiger Terrier Klein,34
dogs,2020,12,Bullartiger Terrier Mittel,16
dogs,2020,12,Bullmastiff,172
dogs,2020,12,Ca De Bestiar Perro De Pastor Mallorquin,19
dogs,2020,12,Cairn Terrier,1899
dogs,2020,12,Canaan Dog,39
dogs,2020,12,Canadian Inuit Dog Husky,16
dogs,2020,12,Cane Corso Italiano,927
dogs,2020,12,Cane Da Pastore Bergamasco,706
dogs,2020,12,Cane Da Pastore Maremmano Abruzzese,586
dogs,2020,12,Cao Fila De Sao Miguel,18
dogs,2020,12,Cao Da Serra Da Estrela,69
dogs,2020,12,Cao Da Serra De Aires Portug Hutehund,85
dogs,2020,12,Cao De Castro Laboreiro,15
dogs,2020,12,Cao De Agua Portugues Portugiesischer Wasserhund,308
dogs,2020,12,Cavalier King Charles Spaniel,4229
dogs,2020,12,Ceskoslovensky Vlciak,463
dogs,2020,12,Cesky Fousek,10
dogs,2020,12,Cesky Terrier,35
dogs,2020,12,Chart Polski,9
dogs,2020,12,Chesapeake Bay Retriever,109
dogs,2020,12,Chien De Berger Belge,6588
dogs,2020,12,Chien De Berger Des Pyrenees A Face Rase,41
dogs,2020,12,Chien De Berger Des Pyrenees A Poil Long,699
dogs,2020,12,Chien De Montagne Des Pyrenees,373
dogs,2020,12,Chien De Saint Hubert,69
dogs,2020,12,Chihuahueno,28241
dogs,2020,12,Chin,98
dogs,2020,12,Chinese Crested Dog,694
dogs,2020,12,Chinook,NA
dogs,2020,12,Chodenhund Chodsky Pes,156
dogs,2020,12,Chodsky Pes,29
dogs,2020,12,Chortaj,NA
dogs,2020,12,Chow Chow,581
dogs,2020,12,Cimarron Uruguayo,5
dogs,2020,12,Ciobanesc Romanesc Carpatin,21
dogs,2020,12,Ciobanesc Romanesc Mioritic,7
dogs,2020,12,Cirneco Dell Etna,66
dogs,2020,12,Clumber Spaniel,18
dogs,2020,12,Collie Smooth,129
dogs,2020,12,Collie Rough,1919
dogs,2020,12,Continental Bulldog,1009
dogs,2020,12,Coton De Tulear,2514
dogs,2020,12,Curly Coated Retriever,107
dogs,2020,12,Cursinu,22
dogs,2020,12,Dalmatinski Pas,1788
dogs,2020,12,Dandie Dinmont Terrier,15
dogs,2020,12,Dansk Svensk Gardhund,43
dogs,2020,12,Deerhound,93
dogs,2020,12,Deutsch Drahthaar,337
dogs,2020,12,Deutsch Kurzhaar,267
dogs,2020,12,Deutsch Langhaar,74
dogs,2020,12,Deutsch Stichelhaar,16
dogs,2020,12,Deutsche Bracke,123
dogs,2020,12,Deutscher Boxer,3504
dogs,2020,12,Deutscher Pinscher,899
dogs,2020,12,Deutscher Schaferhund,9612
dogs,2020,12,Deutscher Vorstehhund,54
dogs,2020,12,Deutscher Wachtelhund,782
dogs,2020,12,Dingo,NA
dogs,2020,12,Do Khyi Tibet Dogge,51
dogs,2020,12,Dobermann,683
dogs,2020,12,Dogo Argentino,301
dogs,2020,12,Dogo Canario,120
dogs,2020,12,Dogue De Bordeaux,256
dogs,2020,12,Drentsche Patrijshond,16
dogs,2020,12,Drever,NA
dogs,2020,12,Dunker,17
dogs,2020,12,Englische Bulldogge,2619
dogs,2020,12,English Cocker Spaniel,5853
dogs,2020,12,English Foxhound,NA
dogs,2020,12,English Pointer,368
dogs,2020,12,English Setter,1145
dogs,2020,12,English Springer Spaniel,965
dogs,2020,12,English Toy Terrier,93
dogs,2020,12,Entlebucher Sennenhund,1815
dogs,2020,12,Epagneul Bleu De Picardie,13
dogs,2020,12,Epagneul Breton,630
dogs,2020,12,Epagneul Francais,64
dogs,2020,12,Epagneul Nain Continental,2164
dogs,2020,12,Epagneul Picard,NA
dogs,2020,12,Epagneul Saint Usuge,16
dogs,2020,12,Erdelyi Kopo,124
dogs,2020,12,Eurasier,838
dogs,2020,12,European Sled Dog Esd,186
dogs,2020,12,Field Spaniel,129
dogs,2020,12,Fila Brasileiro,14
dogs,2020,12,Flat Coated Retriever,2545
dogs,2020,12,Fox Terrier Wire,261
dogs,2020,12,Francais Blanc Et Noir,NA
dogs,2020,12,Francais Blanc Et Orange,NA
dogs,2020,12,Franzosische Bulldogge,14202
dogs,2020,12,Galgo Espanol,1389
dogs,2020,12,Germanischer Barenhund,7
dogs,2020,12,Golden Retriever,11558
dogs,2020,12,Gonczy Polski,20
dogs,2020,12,Gordon Setter,534
dogs,2020,12,Gos Rater Valencia,NA
dogs,2020,12,Gos D Atura Catala Perro De Pastor Catalan,300
dogs,2020,12,Grand Anglo Francais Blanc Orange,NA
dogs,2020,12,Grand Basset Griffon Vendee,21
dogs,2020,12,Grand Bleu De Gascogne,12
dogs,2020,12,Grand Griffon Vendeen,11
dogs,2020,12,Great Dane,1213
dogs,2020,12,Greyhound,170
dogs,2020,12,Greyster,34
dogs,2020,12,Griechischer Hirtenhund Hellenikos Poimenikos,10
dogs,2020,12,Griffon Belge,51
dogs,2020,12,Griffon Bleu De Gascogne,45
dogs,2020,12,Griffon Bruxellois,76
dogs,2020,12,Griffon Fauve De Bretagne,61
dogs,2020,12,Griffon Nivernais,25
dogs,2020,12,Griffon D Arret A Poil Dur Korthals,84
dogs,2020,12,Griffon Mittel,204
dogs,2020,12,Gronlandshund Qimmeq Qimuttoq,56
dogs,2020,12,Grosser Munsterlander,106
dogs,2020,12,Grosser Schweizer Sennenhund,1173
dogs,2020,12,Hamiltonstovare,NA
dogs,2020,12,Hannoverscher Schweisshund,177
dogs,2020,12,Harrier,NA
dogs,2020,12,Harzer Fuchs,17
dogs,2020,12,Heading Dog,6
dogs,2020,12,Hellinikos Ichnilatis,41
dogs,2020,12,Hokkaido,NA
dogs,2020,12,Hollandse Herdershond,619
dogs,2020,12,Hollandse Smoushond,NA
dogs,2020,12,Hovawart,838
dogs,2020,12,Hrvatski Ovcar,15
dogs,2020,12,Huntaway,NA
dogs,2020,12,Irish Glen Of Imaal Terrier,11
dogs,2020,12,Irish Red And White Setter,54
dogs,2020,12,Irish Soft Coated Wheaten Terrier,307
dogs,2020,12,Irish Water Spaniel,19
dogs,2020,12,Irish Wolfhound,192
dogs,2020,12,Islenskur Fjarhundur,299
dogs,2020,12,Istarski Kratkodlaki Gonic,10
dogs,2020,12,Istarski Ostrodlaki Gonic,NA
dogs,2020,12,Jack Russell Terrier,16532
dogs,2020,12,Jagdhund Gross,NA
dogs,2020,12,Jagdhund Klein,9
dogs,2020,12,Jagdhund Mittel,60
dogs,2020,12,Jagdterrier,783
dogs,2020,12,Jamthund,NA
dogs,2020,12,Kai,NA
dogs,2020,12,Kangal Coban Kopegi,223
dogs,2020,12,Karakatschan Bulg Hirtenhund,NA
dogs,2020,12,Karjalankarhukoira,25
dogs,2020,12,Kavkazskaia Ovtcharka,75
dogs,2020,12,Kerry Blue Terrier,68
dogs,2020,12,Khalag Tazi Afghanischer Wustenhund,8
dogs,2020,12,King Charles Spaniel,150
dogs,2020,12,Kishu,7
dogs,2020,12,Kleiner Munsterlander,933
dogs,2020,12,Komondor,21
dogs,2020,12,Korea Jindo Dog,10
dogs,2020,12,Kraski Ovcar,NA
dogs,2020,12,Kreuzung,134403
dogs,2020,12,Kritikos Lagonikos,297
dogs,2020,12,Kromfohrlander,243
dogs,2020,12,Kuvasz,85
dogs,2020,12,Labrador Retriever,23762
dogs,2020,12,Lagotto Romagnolo,4105
dogs,2020,12,Lakeland Terrier,173
dogs,2020,12,Lancashire Heeler,NA
dogs,2020,12,Landseer,265
dogs,2020,12,Lapinporokoira,76
dogs,2020,12,Leonberger,727
dogs,2020,12,Lhasa Apso,1133
dogs,2020,12,Longhaired Whippet,175
dogs,2020,12,Louisiana Catahoula Leopard Dog,18
dogs,2020,12,Lurcher,19
dogs,2020,12,Magyar Agar,33
dogs,2020,12,Magyar Vizsla Drotzoru,90
dogs,2020,12,Magyar Vizsla Rovidszoru,1353
dogs,2020,12,Magyar Vizsla Rauhhaar,495
dogs,2020,12,Maltese,7528
dogs,2020,12,Manchester Terrier,120
dogs,2020,12,Markiesje,8
dogs,2020,12,Mastiff,56
dogs,2020,12,Mastin Espanol,50
dogs,2020,12,Mastin Del Pirineo,12
dogs,2020,12,Mastino Neapoletano,34
dogs,2020,12,Miniature Bull Terrier,617
dogs,2020,12,Molosse Gross,6
dogs,2020,12,Molosse Mitttelgross,6
dogs,2020,12,Molosse Riesig,NA
dogs,2020,12,Mongolischer Hirtenhund Buryato,6
dogs,2020,12,Mudi,137
dogs,2020,12,Nederlandse Kooikerhondje,704
dogs,2020,12,Nederlandse Schapendoes,311
dogs,2020,12,Newfoundland,751
dogs,2020,12,Nihon Supittsu,53
dogs,2020,12,Nihon Teria,NA
dogs,2020,12,Norfolk Terrier,299
dogs,2020,12,Norrbottenspets,NA
dogs,2020,12,Norsk Elghund Gra,13
dogs,2020,12,Norsk Elghund Sort,NA
dogs,2020,12,Norsk Lundehund,22
dogs,2020,12,North American Shepherd,1244
dogs,2020,12,Norwegischer Buhund,NA
dogs,2020,12,Norwich Terrier,304
dogs,2020,12,Nova Scotia Duck Tolling Retriever,1102
dogs,2020,12,Ogar Polski,9
dogs,2020,12,Old English Bulldog,742
dogs,2020,12,Old English Sheepdog Bobtail,400
dogs,2020,12,Osterreichischer Pinscher,28
dogs,2020,12,Otterhound,17
dogs,2020,12,Pachon Navarro,NA
dogs,2020,12,Pariahund,NA
dogs,2020,12,Parson Russell Terrier,3242
dogs,2020,12,Patterdale Terrier,52
dogs,2020,12,Pekingese,2107
dogs,2020,12,Perdigueiro Portugues,18
dogs,2020,12,Perro Dogo Mallorquin Ca De Bou,16
dogs,2020,12,Perro Sin Pelo Del Peru,41
dogs,2020,12,Perro De Agua Espanol,335
dogs,2020,12,Petit Basset Griffon Vendeen,119
dogs,2020,12,Petit Bleu De Gascogne,21
dogs,2020,12,Petit Brabancon,103
dogs,2020,12,Petit Chien Lion,165
dogs,2020,12,Petit Gascon Saintongeois,10
dogs,2020,12,Pharaoh Hound,10
dogs,2020,12,Piccolo Levriero Italiano,515
dogs,2020,12,Pit Bull Terrier,434
dogs,2020,12,Plott Hound,NA
dogs,2020,12,Podenco Andaluz,63
dogs,2020,12,Podenco Canario,106
dogs,2020,12,Podenco Ibicenco,864
dogs,2020,12,Podengo Portugues Pequeno,341
dogs,2020,12,Poitevin,8
dogs,2020,12,Polski Owczarek Nizinny,121
dogs,2020,12,Polski Owczarek Podhalanski,39
dogs,2020,12,Porcelaine,17
dogs,2020,12,Posavski Gonic,12
dogs,2020,12,Prager Rattler Prazsky Krysarik,697
dogs,2020,12,Prazsky Krysarik,104
dogs,2020,12,Pudelpointer,26
dogs,2020,12,Pug,6030
dogs,2020,12,Puli,130
dogs,2020,12,Pumi,40
dogs,2020,12,Rafeiro Do Alentejo,14
dogs,2020,12,Rasse Unbekannt,9633
dogs,2020,12,Rat Terrier,8
dogs,2020,12,Ratier Du Jura,661
dogs,2020,12,Ratonero Bodeguero Andaluz,216
dogs,2020,12,Rhodesian Ridgeback,2319
dogs,2020,12,Riesenschnauzer,786
dogs,2020,12,Rottweiler,1682
dogs,2020,12,Russkaya Psovaya Borzaya,264
dogs,2020,12,Russkiy Tchiorny Terrier,121
dogs,2020,12,Russkiy Toy Russischer Toy Terrier,334
dogs,2020,12,Russko Evropeiskaia Laika,16
dogs,2020,12,Saarlooswolfhond,128
dogs,2020,12,Sabueso Espanol,15
dogs,2020,12,Saluki,223
dogs,2020,12,Samoiedskaia Sabaka,1190
dogs,2020,12,Schaferhund,1962
dogs,2020,12,Schaferhund Gross,210
dogs,2020,12,Schaferhund Klein,48
dogs,2020,12,Schaferhund Mittelgross,376
dogs,2020,12,Schaferhund Riesig,6
dogs,2020,12,Schillerstovare,NA
dogs,2020,12,Schipperke,233
dogs,2020,12,Schnauzer,760
dogs,2020,12,Schnauzer Gross,2054
dogs,2020,12,Schnauzer Klein,736
dogs,2020,12,Schnauzer Mittelgross,174
dogs,2020,12,Schnauzer Riesig,9
dogs,2020,12,Schwarzwalder Schweisshund,18
dogs,2020,12,Schweizer Laufhund,1905
dogs,2020,12,Schweizer Niederlaufhund,803
dogs,2020,12,Schweizer Sennenhund Gross,114
dogs,2020,12,Schweizer Sennenhund Klein,NA
dogs,2020,12,Schweizer Sennenhund Mittelgross,32
dogs,2020,12,Schweizer Sennenhund Riesig,10
dogs,2020,12,Scottish Terrier,325
dogs,2020,12,Sealyham Terrier,21
dogs,2020,12,Segugio Italiano Kurzhaarig,146
dogs,2020,12,Setter,853
dogs,2020,12,Shar Pei,759
dogs,2020,12,Shetland Sheepdog Sheltie,2693
dogs,2020,12,Shiba Inu,1975
dogs,2020,12,Shih Tzu,5710
dogs,2020,12,Shikoku,28
dogs,2020,12,Shiloh Shepherd Dog,6
dogs,2020,12,Siberian Husky,4778
dogs,2020,12,Skye Terrier,23
dogs,2020,12,Sloughi,86
dogs,2020,12,Slovensky Cuvac,19
dogs,2020,12,Slovensky Hrubosrsty Stavac Ohar,9
dogs,2020,12,Slovensky Kopov,137
dogs,2020,12,Spinone Italiano,76
dogs,2020,12,Sredneasiatskaya Ovtcharka,14
dogs,2020,12,Srpski Gonic,12
dogs,2020,12,Srpski Trobojni Gonic,NA
dogs,2020,12,St Bernhardshund,978
dogs,2020,12,Stabijhoun,26
dogs,2020,12,Staffordshire Bull Terrier,2654
dogs,2020,12,Steirische Rauhaarbracke,90
dogs,2020,12,Suomenajokoira,NA
dogs,2020,12,Suomenlapinkoira,273
dogs,2020,12,Suomenpystykorva,13
dogs,2020,12,Sussex Spaniel,NA
dogs,2020,12,Taiwan Dog,5
dogs,2020,12,Terrier Brasileiro,29
dogs,2020,12,Terrier Gross,11
dogs,2020,12,Terrier Klein,353
dogs,2020,12,Terrier Mittel,204
dogs,2020,12,Thai Ridgeback Dog,47
dogs,2020,12,Tibetan Spaniel,816
dogs,2020,12,Tibetan Terrier,1848
dogs,2020,12,Tiroler Bracke,127
dogs,2020,12,Tornjak,22
dogs,2020,12,Tosa,8
dogs,2020,12,Treeing Walker Coonhound,NA
dogs,2020,12,Treibhund Gross,61
dogs,2020,12,Treibhund Mittelgross,354
dogs,2020,12,Vastgotaspets,139
dogs,2020,12,Volpino Italiano,405
dogs,2020,12,Vostotchno Sibirskaia Laika,5
dogs,2020,12,Waller,61
dogs,2020,12,Weimaraner,1177
dogs,2020,12,Weisser Schaferhund A C,1068
dogs,2020,12,Weisser Schweizer Schaferhund,2187
dogs,2020,12,Welsh Corgi Cardigan,188
dogs,2020,12,Welsh Corgi Pembroke,394
dogs,2020,12,Welsh Springer Spaniel,151
dogs,2020,12,Welsh Terrier,285
dogs,2020,12,West Highland White Terrier,3970
dogs,2020,12,Westfalenterrier,48
dogs,2020,12,Westfalische Dachsbracke,18
dogs,2020,12,Wetterhoun,NA
dogs,2020,12,Whippet,1666
dogs,2020,12,Wolfshund,696
dogs,2020,12,Xoloitzcuintle Zwischenvarietat,140
dogs,2020,12,Yorkshire Terrier,18288
dogs,2020,12,Yugoslovenski Ovcarski Pas Sarplaninac,38
dogs,2020,12,Yuzhnorusskaya Ovtcharka,NA
dogs,2020,12,Zapadno Sibirskaia Laika,20
dogs,2020,12,Zwerg Dachshund,7159
dogs,2020,12,Zwergpinscher Rehpinscher,3445
dogs,2020,12,Zwergpudel,11559
dogs,2020,12,Zwergschnauzer,1609
dogs,2020,12,Zwergspitz Pomeranian,9931
dogs,2020,12,Miniature American Shepherd,87
dogs,2020,12,Hahoawu Schensi,NA
dogs,2020,12,Yakutskaya Laika,12
dogs,2020,12,American Water Spaniel,NA
dogs,2020,12,Gammel Dansk Honsehund,NA
dogs,2020,12,Perdiguero De Burgos,NA
dogs,2020,12,Ciobanesc Romanesc De Bucovina,10
dogs,2020,12,Cao De Gado Transmontano,NA
dogs,2020,12,Crnogorski Planinski Gonic,NA
dogs,2020,12,Segugio Maremmano,11
dogs,2020,12,American Foxhound,NA
dogs,2020,12,Canadian Eskimo Dog,NA
dogs,2020,12,Dansk Svensk Gardshund,8
dogs,2020,12,Svensk Lapphund,6
dogs,2020,12,Thai Bangkaew Dog,NA
dogs,2020,12,Segugio Italiano A Pelo Forte,10
dogs,2020,12,Black And Tan Coonhound,NA
dogs,2020,12,Chien D Artois,NA
dogs,2020,12,Hygenhund,NA
dogs,2020,12,Grand Anglo Francais Tricolore,NA
dogs,2020,12,Grand Anglo Francais Blanc Et Noir,NA
dogs,2020,12,Eesti Hagijas,NA
dogs,2021,1,Affenpinscher,134
dogs,2021,1,Afghan Hound,244
dogs,2021,1,Aidi Chien De Montagne De L Atlas,10
dogs,2021,1,Airedale Terrier,602
dogs,2021,1,Akita,857
dogs,2021,1,Alaskan Husky,423
dogs,2021,1,Alaskan Malamute,788
dogs,2021,1,Alpenlandische Dachsbracke,367
dogs,2021,1,Altdeutscher Schaferhund,779
dogs,2021,1,American Akita,155
dogs,2021,1,American Bull Terrier,25
dogs,2021,1,American Bulldog,519
dogs,2021,1,American Cocker Spaniel,604
dogs,2021,1,American Eskimo Dog,7
dogs,2021,1,American Hairless Terrier,37
dogs,2021,1,American Staffordshire Terrier,2504
dogs,2021,1,Anglo Francais De Petite Venerie,10
dogs,2021,1,Anjing Kintamani Bali,NA
dogs,2021,1,Appenzeller Sennenhund,4264
dogs,2021,1,Ariegeois,12
dogs,2021,1,Australian Cattle Dog,370
dogs,2021,1,Australian Kelpie,542
dogs,2021,1,Australian Shepherd,6837
dogs,2021,1,Australian Silky Terrier,142
dogs,2021,1,Australian Stumpy Tail Cattle Dog,8
dogs,2021,1,Australian Terrier,114
dogs,2021,1,Azawakh,48
dogs,2021,1,Barbet,548
dogs,2021,1,Bardino,21
dogs,2021,1,Basenji,373
dogs,2021,1,Basset Artesien Normand,29
dogs,2021,1,Basset Bleu De Gascogne,9
dogs,2021,1,Basset Fauve De Bretagne,154
dogs,2021,1,Basset Hound,486
dogs,2021,1,Bayerischer Gebirgsschweisshund,501
dogs,2021,1,Beagle,4823
dogs,2021,1,Beagle Harrier,13
dogs,2021,1,Bearded Collie,684
dogs,2021,1,Bedlington Terrier,60
dogs,2021,1,Berger De Beauce,1189
dogs,2021,1,Berger De Picardie Berger Picard,186
dogs,2021,1,Berger De Savoie,10
dogs,2021,1,Berner Sennenhund,7281
dogs,2021,1,Bichon,662
dogs,2021,1,Bichon Havanais,5039
dogs,2021,1,Bichon A Poil Frise,1726
dogs,2021,1,Boerboel,74
dogs,2021,1,Bolognese,543
dogs,2021,1,Bolonka Zwetna,6129
dogs,2021,1,Border Collie,13163
dogs,2021,1,Border Terrier,1146
dogs,2021,1,Bosanski Ostrodlaki Gonic Barak,11
dogs,2021,1,Boston Terrier,1265
dogs,2021,1,Bouvier Des Ardennes,7
dogs,2021,1,Bouvier Des Flandres Vlaamse Koehond,89
dogs,2021,1,Bracco Italiano Italienischer Vorstehhund,49
dogs,2021,1,Brandlbracke Vieraugl,166
dogs,2021,1,Braque Francais Type Gascogne,16
dogs,2021,1,Braque Francais Type Pyrenees,10
dogs,2021,1,Braque Saint Germain,12
dogs,2021,1,Braque D Auvergne,32
dogs,2021,1,Braque De L Ariege,NA
dogs,2021,1,Braque Du Bourbonnais,48
dogs,2021,1,Briard Berger De Brie,467
dogs,2021,1,Briquet Griffon Vendeen,33
dogs,2021,1,Broholmer,63
dogs,2021,1,Bull Terrier,562
dogs,2021,1,Bullartiger Terrier Gross,5
dogs,2021,1,Bullartiger Terrier Klein,34
dogs,2021,1,Bullartiger Terrier Mittel,16
dogs,2021,1,Bullmastiff,172
dogs,2021,1,Ca De Bestiar Perro De Pastor Mallorquin,19
dogs,2021,1,Cairn Terrier,1896
dogs,2021,1,Canaan Dog,40
dogs,2021,1,Canadian Inuit Dog Husky,16
dogs,2021,1,Cane Corso Italiano,938
dogs,2021,1,Cane Da Pastore Bergamasco,703
dogs,2021,1,Cane Da Pastore Maremmano Abruzzese,591
dogs,2021,1,Cao Fila De Sao Miguel,18
dogs,2021,1,Cao Da Serra Da Estrela,70
dogs,2021,1,Cao Da Serra De Aires Portug Hutehund,84
dogs,2021,1,Cao De Castro Laboreiro,15
dogs,2021,1,Cao De Agua Portugues Portugiesischer Wasserhund,317
dogs,2021,1,Cavalier King Charles Spaniel,4227
dogs,2021,1,Ceskoslovensky Vlciak,466
dogs,2021,1,Cesky Fousek,10
dogs,2021,1,Cesky Terrier,39
dogs,2021,1,Chart Polski,9
dogs,2021,1,Chesapeake Bay Retriever,109
dogs,2021,1,Chien De Berger Belge,6595
dogs,2021,1,Chien De Berger Des Pyrenees A Face Rase,42
dogs,2021,1,Chien De Berger Des Pyrenees A Poil Long,692
dogs,2021,1,Chien De Montagne Des Pyrenees,387
dogs,2021,1,Chien De Saint Hubert,68
dogs,2021,1,Chihuahueno,28265
dogs,2021,1,Chin,97
dogs,2021,1,Chinese Crested Dog,686
dogs,2021,1,Chinook,NA
dogs,2021,1,Chodenhund Chodsky Pes,155
dogs,2021,1,Chodsky Pes,31
dogs,2021,1,Chortaj,NA
dogs,2021,1,Chow Chow,591
dogs,2021,1,Cimarron Uruguayo,5
dogs,2021,1,Ciobanesc Romanesc Carpatin,21
dogs,2021,1,Ciobanesc Romanesc Mioritic,8
dogs,2021,1,Cirneco Dell Etna,64
dogs,2021,1,Clumber Spaniel,18
dogs,2021,1,Collie Smooth,135
dogs,2021,1,Collie Rough,1922
dogs,2021,1,Continental Bulldog,1008
dogs,2021,1,Coton De Tulear,2514
dogs,2021,1,Curly Coated Retriever,117
dogs,2021,1,Cursinu,22
dogs,2021,1,Dalmatinski Pas,1797
dogs,2021,1,Dandie Dinmont Terrier,15
dogs,2021,1,Dansk Svensk Gardhund,43
dogs,2021,1,Deerhound,89
dogs,2021,1,Deutsch Drahthaar,339
dogs,2021,1,Deutsch Kurzhaar,268
dogs,2021,1,Deutsch Langhaar,79
dogs,2021,1,Deutsch Stichelhaar,16
dogs,2021,1,Deutsche Bracke,123
dogs,2021,1,Deutscher Boxer,3506
dogs,2021,1,Deutscher Pinscher,922
dogs,2021,1,Deutscher Schaferhund,9624
dogs,2021,1,Deutscher Vorstehhund,54
dogs,2021,1,Deutscher Wachtelhund,784
dogs,2021,1,Dingo,NA
dogs,2021,1,Do Khyi Tibet Dogge,49
dogs,2021,1,Dobermann,681
dogs,2021,1,Dogo Argentino,297
dogs,2021,1,Dogo Canario,122
dogs,2021,1,Dogue De Bordeaux,258
dogs,2021,1,Drentsche Patrijshond,16
dogs,2021,1,Drever,NA
dogs,2021,1,Dunker,17
dogs,2021,1,Englische Bulldogge,2637
dogs,2021,1,English Cocker Spaniel,5834
dogs,2021,1,English Foxhound,NA
dogs,2021,1,English Pointer,366
dogs,2021,1,English Setter,1149
dogs,2021,1,English Springer Spaniel,968
dogs,2021,1,English Toy Terrier,94
dogs,2021,1,Entlebucher Sennenhund,1814
dogs,2021,1,Epagneul Bleu De Picardie,13
dogs,2021,1,Epagneul Breton,626
dogs,2021,1,Epagneul Francais,63
dogs,2021,1,Epagneul Nain Continental,2171
dogs,2021,1,Epagneul Picard,NA
