stockname,timestamp,open,high,low,close,volume
ATS,2025-01-17,NA,NA,NA,NA,NA
ATS,2025-01-21,NA,NA,NA,NA,NA
ATS,2025-01-22,NA,NA,NA,NA,NA
ATS,2025-01-23,NA,NA,NA,NA,NA
ATS,2025-01-24,NA,NA,NA,NA,NA
ATS,2025-01-27,NA,NA,NA,NA,NA
ATS,2025-01-28,NA,NA,NA,NA,NA
ATS,2025-01-29,NA,NA,NA,NA,NA
ATS,2025-01-30,NA,NA,NA,NA,NA
ATS,2025-01-31,NA,NA,NA,NA,NA
ATS,2025-02-03,NA,NA,NA,NA,NA
ATS,2025-02-04,NA,NA,NA,NA,NA
ATS,2025-02-05,NA,NA,NA,NA,NA
ATS,2025-02-06,NA,NA,NA,NA,NA
ATS,2025-02-07,NA,NA,NA,NA,NA
ATS,2025-02-10,NA,NA,NA,NA,NA
ATS,2025-02-11,NA,NA,NA,NA,NA
ATS,2025-02-12,NA,NA,NA,NA,NA
ATS,2025-02-13,NA,NA,NA,NA,NA
ATS,2025-02-14,NA,NA,NA,NA,NA
ATS,2025-02-18,NA,NA,NA,NA,NA
ATS,2025-02-19,NA,NA,NA,NA,NA
ATS,2025-02-20,NA,NA,NA,NA,NA
ATS,2025-02-21,NA,NA,NA,NA,NA
AUR,2025-01-01,6.406521951219513,6.406585365853659,6.406521951219513,6.406585365853659,NA
AUR,2025-01-02,NA,NA,NA,NA,NA
AUR,2025-01-03,NA,NA,NA,NA,NA
AUR,2025-01-04,6.7748375,6.7748375,6.7748375,6.7748375,NA
AUR,2025-01-06,NA,NA,NA,NA,NA
AUR,2025-01-07,NA,NA,NA,NA,NA
AUR,2025-01-08,7.9147610275071765,7.9287840515623955,7.901678429880301,7.915092770994191,NA
AUR,2025-01-09,7.981753333333333,7.985716666666667,7.972573333333333,7.975246666666667,NA
AUR,2025-01-10,NA,NA,NA,NA,NA
AUR,2025-01-11,6.992006060606061,6.993081818181818,6.990512121212121,6.991975757575758,NA
AUR,2025-01-13,NA,NA,NA,NA,NA
AUR,2025-01-14,NA,NA,NA,NA,NA
AUR,2025-01-15,NA,NA,NA,NA,NA
AUR,2025-01-16,NA,NA,NA,NA,NA
AUR,2025-01-17,NA,NA,NA,NA,NA
AUR,2025-01-18,6.830985256410257,6.830985256410257,6.830926923076923,6.830926923076923,0
AUR,2025-01-21,7.177452026923248,7.186064396482857,7.1684076426580114,7.177237556926086,251613612
AUR,2025-01-22,NA,NA,NA,NA,NA
AUR,2025-01-23,NA,NA,NA,NA,NA
AUR,2025-01-24,NA,NA,NA,NA,NA
AUR,2025-01-25,6.913016666666667,6.916283333333333,6.913016666666667,6.916283333333333,0
AUR,2025-01-27,NA,NA,NA,NA,NA
AUR,2025-01-28,NA,NA,NA,NA,NA
AUR,2025-01-29,NA,NA,NA,NA,NA
AUR,2025-01-30,NA,NA,NA,NA,NA
AUR,2025-01-31,NA,NA,NA,NA,NA
AUR,2025-02-01,6.8155,6.8155,6.8155,6.8155,0
AUR,2025-02-03,NA,NA,NA,NA,NA
AUR,2025-02-04,NA,NA,NA,NA,NA
AUR,2025-02-05,NA,NA,NA,NA,NA
AUR,2025-02-06,NA,NA,NA,NA,NA
AUR,2025-02-07,NA,NA,NA,NA,NA
AUR,2025-02-08,7.19497,7.19497,7.19497,7.19497,0
AUR,2025-02-10,NA,NA,NA,NA,NA
AUR,2025-02-11,NA,NA,NA,NA,NA
AUR,2025-02-12,NA,NA,NA,NA,NA
AUR,2025-02-13,NA,NA,NA,NA,NA
AUR,2025-02-14,NA,NA,NA,NA,NA
AUR,2025-02-15,9.966023999999999,9.969616,9.962832,9.966028,0
AUR,2025-02-18,NA,NA,NA,NA,NA
AUR,2025-02-19,9.008288483005341,9.016216213195866,8.99965561187157,9.00790127301369,59881879
AUR,2025-02-20,NA,NA,NA,NA,NA
AUR,2025-02-21,7.89895822660529,7.905300975724252,7.8906562181700854,7.896970225727325,59299656
AUR,2025-02-22,7.537942748091603,7.538706106870229,7.536442748091603,7.537931297709924,0
AVGO,2025-01-01,231.8885976592978,231.90826241872563,231.87063797139143,231.88750533159947,NA
AVGO,2025-01-02,NA,NA,NA,NA,NA
AVGO,2025-01-03,NA,NA,NA,NA,NA
AVGO,2025-01-04,231.69355523809523,231.74344666666667,231.64239,231.69475666666668,NA
AVGO,2025-01-06,NA,NA,NA,NA,NA
AVGO,2025-01-07,NA,NA,NA,NA,NA
AVGO,2025-01-08,228.9703858189209,229.13684559407972,228.8036925338859,228.96147635227658,NA
AVGO,2025-01-09,228.23128214285714,228.27723392857143,228.177375,228.23080714285715,NA
AVGO,2025-01-10,NA,NA,NA,NA,NA
AVGO,2025-01-11,223.7172073926074,223.78565414585415,223.65301498501498,223.7173042957043,NA
AVGO,2025-01-13,NA,NA,NA,NA,NA
AVGO,2025-01-14,NA,NA,NA,NA,NA
AVGO,2025-01-15,NA,NA,NA,NA,NA
AVGO,2025-01-16,NA,NA,NA,NA,NA
AVGO,2025-01-17,NA,NA,NA,NA,NA
AVGO,2025-01-18,237.89083085013147,237.96370201577562,237.8208606485539,237.8980017528484,0
AVGO,2025-01-21,240.95549022119508,241.11018160487492,240.79069575418947,240.95670546467724,506872760
AVGO,2025-01-22,NA,NA,NA,NA,NA
AVGO,2025-01-23,NA,NA,NA,NA,NA
AVGO,2025-01-24,NA,NA,NA,NA,NA
AVGO,2025-01-25,244.25112600619195,244.31942745098038,244.18763684210526,244.28311960784313,0
AVGO,2025-01-27,NA,NA,NA,NA,NA
AVGO,2025-01-28,NA,NA,NA,NA,NA
AVGO,2025-01-29,NA,NA,NA,NA,NA
AVGO,2025-01-30,NA,NA,NA,NA,NA
AVGO,2025-01-31,NA,NA,NA,NA,NA
AVGO,2025-02-01,220.26464541666667,220.35178666666667,220.187135,220.28104666666667,0
AVGO,2025-02-03,NA,NA,NA,NA,NA
AVGO,2025-02-04,NA,NA,NA,NA,NA
AVGO,2025-02-05,NA,NA,NA,NA,NA
AVGO,2025-02-06,NA,NA,NA,NA,NA
AVGO,2025-02-07,NA,NA,NA,NA,NA
AVGO,2025-02-08,224.33107993920973,224.37338530901724,224.29572097264438,224.3469035460993,0
AVGO,2025-02-10,NA,NA,NA,NA,NA
AVGO,2025-02-11,NA,NA,NA,NA,NA
AVGO,2025-02-12,NA,NA,NA,NA,NA
AVGO,2025-02-13,NA,NA,NA,NA,NA
AVGO,2025-02-14,NA,NA,NA,NA,NA
AVGO,2025-02-15,232.5937436399217,232.6202700587084,232.56262818003913,232.59203131115459,0
AVGO,2025-02-18,NA,NA,NA,NA,NA
AVGO,2025-02-19,227.00548409150278,227.13495793955502,226.88783006732191,227.00767667984033,73197163
AVGO,2025-02-20,NA,NA,NA,NA,NA
AVGO,2025-02-21,221.89588891136648,222.01727670504113,221.71979709726412,221.86234633520093,110397491
AVGO,2025-02-22,218.25206288659794,218.34801202749142,218.16312542955328,218.26748969072165,0
AVPT,2025-01-01,16.69,16.69,16.69,16.69,NA
AVPT,2025-01-02,NA,NA,NA,NA,NA
AVPT,2025-01-03,NA,NA,NA,NA,NA
AVPT,2025-01-04,17.15085,17.15085,17.15085,17.15085,NA
AVPT,2025-01-06,NA,NA,NA,NA,NA
AVPT,2025-01-07,NA,NA,NA,NA,NA
AVPT,2025-01-08,NA,NA,NA,NA,NA
AVPT,2025-01-10,NA,NA,NA,NA,NA
AVPT,2025-01-11,16.036666666666665,16.036666666666665,16.036666666666665,16.036666666666665,NA
AVPT,2025-01-13,NA,NA,NA,NA,NA
AVPT,2025-01-14,NA,NA,NA,NA,NA
AVPT,2025-01-15,NA,NA,NA,NA,NA
AVPT,2025-01-16,NA,NA,NA,NA,NA
AVPT,2025-01-17,NA,NA,NA,NA,NA
AVPT,2025-01-21,NA,NA,NA,NA,NA
AVPT,2025-01-22,NA,NA,NA,NA,NA
AVPT,2025-01-23,NA,NA,NA,NA,NA
AVPT,2025-01-24,NA,NA,NA,NA,NA
AVPT,2025-01-25,18,18,18,18,0
AVPT,2025-01-27,NA,NA,NA,NA,NA
AVPT,2025-01-28,NA,NA,NA,NA,NA
AVPT,2025-01-29,NA,NA,NA,NA,NA
AVPT,2025-01-30,NA,NA,NA,NA,NA
AVPT,2025-01-31,NA,NA,NA,NA,NA
AVPT,2025-02-01,18.70753086419753,18.70753086419753,18.70753086419753,18.70753086419753,0
AVPT,2025-02-03,NA,NA,NA,NA,NA
AVPT,2025-02-04,NA,NA,NA,NA,NA
AVPT,2025-02-05,NA,NA,NA,NA,NA
AVPT,2025-02-06,NA,NA,NA,NA,NA
AVPT,2025-02-07,NA,NA,NA,NA,NA
AVPT,2025-02-08,19.272114285714284,19.272114285714284,19.272114285714284,19.272114285714284,0
AVPT,2025-02-10,NA,NA,NA,NA,NA
AVPT,2025-02-11,NA,NA,NA,NA,NA
AVPT,2025-02-12,NA,NA,NA,NA,NA
AVPT,2025-02-13,NA,NA,NA,NA,NA
AVPT,2025-02-14,NA,NA,NA,NA,NA
AVPT,2025-02-15,19.479262068965518,19.479262068965518,19.479262068965518,19.479262068965518,0
AVPT,2025-02-18,NA,NA,NA,NA,NA
AVPT,2025-02-19,NA,NA,NA,NA,NA
AVPT,2025-02-20,NA,NA,NA,NA,NA
AVPT,2025-02-21,NA,NA,NA,NA,NA
AVPT,2025-02-22,17.60003125,17.60003125,17.60003125,17.60003125,0
BA,2025-01-01,177.0512949579832,177.07418529411765,177.0197911764706,177.04625294117648,NA
BA,2025-01-02,NA,NA,NA,NA,NA
BA,2025-01-03,NA,NA,NA,NA,NA
BA,2025-01-04,170.0006495626822,170.02223469387755,169.98279591836734,170.00785714285715,NA
BA,2025-01-06,NA,NA,NA,NA,NA
BA,2025-01-07,NA,NA,NA,NA,NA
BA,2025-01-08,172.30966896431937,172.38690111376133,172.23488279733155,172.29635434994464,NA
BA,2025-01-09,171.6507357142857,171.6679976190476,171.62729285714286,171.64098333333334,NA
BA,2025-01-10,NA,NA,NA,NA,NA
BA,2025-01-11,172.130408,172.163208,172.090808,172.115208,NA
BA,2025-01-13,NA,NA,NA,NA,NA
BA,2025-01-14,NA,NA,NA,NA,NA
BA,2025-01-15,NA,NA,NA,NA,NA
BA,2025-01-16,NA,NA,NA,NA,NA
BA,2025-01-17,NA,NA,NA,NA,NA
BA,2025-01-18,170.63650593824227,170.65482897862233,170.58359619952495,170.60666983372923,0
BA,2025-01-21,174.45925953922955,174.56806709787122,174.38076067659082,174.4833656064055,156941025
BA,2025-01-22,NA,NA,NA,NA,NA
BA,2025-01-23,NA,NA,NA,NA,NA
BA,2025-01-24,NA,NA,NA,NA,NA
BA,2025-01-25,176.12334782608696,176.1393704710145,176.09582192028986,176.1125329710145,0
BA,2025-01-27,NA,NA,NA,NA,NA
BA,2025-01-28,NA,NA,NA,NA,NA
BA,2025-01-29,NA,NA,NA,NA,NA
BA,2025-01-30,NA,NA,NA,NA,NA
BA,2025-01-31,NA,NA,NA,NA,NA
BA,2025-02-01,176.17743049932523,176.22455330634278,176.1091470985155,176.16355735492579,0
BA,2025-02-03,NA,NA,NA,NA,NA
BA,2025-02-04,NA,NA,NA,NA,NA
BA,2025-02-05,NA,NA,NA,NA,NA
BA,2025-02-06,NA,NA,NA,NA,NA
BA,2025-02-07,NA,NA,NA,NA,NA
BA,2025-02-08,181.47011111111112,181.48105555555557,181.43028333333334,181.43861666666666,0
BA,2025-02-10,NA,NA,NA,NA,NA
BA,2025-02-11,NA,NA,NA,NA,NA
BA,2025-02-12,NA,NA,NA,NA,NA
BA,2025-02-13,NA,NA,NA,NA,NA
BA,2025-02-14,NA,NA,NA,NA,NA
BA,2025-02-15,184.64945128205127,184.6689358974359,184.62582820512822,184.64407692307694,0
BA,2025-02-18,NA,NA,NA,NA,NA
BA,2025-02-19,185.48486513323618,185.57111232310982,185.39838096129253,185.48488743128587,34219032
BA,2025-02-20,NA,NA,NA,NA,NA
BA,2025-02-21,179.30536758149972,179.37728374215902,179.22685585654733,179.30377848895014,42347051
BA,2025-02-22,177.24648895027624,177.26875414364642,177.21646132596686,177.24418232044198,0
BABA,2025-01-01,85.00860393258426,85.01348820224719,85.0058393258427,85.00866095505619,NA
BABA,2025-01-02,NA,NA,NA,NA,NA
BABA,2025-01-03,NA,NA,NA,NA,NA
BABA,2025-01-04,85.57438125,85.58988333333333,85.56277083333333,85.57733333333333,NA
BABA,2025-01-06,NA,NA,NA,NA,NA
BABA,2025-01-07,NA,NA,NA,NA,NA
BABA,2025-01-08,83.45661022810543,83.4811040149532,83.42948736041645,83.45185420827657,NA
BABA,2025-01-09,83.54484615384615,83.55533846153847,83.54026923076923,83.5497673076923,NA
BABA,2025-01-10,NA,NA,NA,NA,NA
BABA,2025-01-11,80.59120740740741,80.59969814814815,80.57934444444444,80.58806111111112,NA
BABA,2025-01-13,NA,NA,NA,NA,NA
BABA,2025-01-14,NA,NA,NA,NA,NA
BABA,2025-01-15,NA,NA,NA,NA,NA
BABA,2025-01-16,NA,NA,NA,NA,NA
BABA,2025-01-17,NA,NA,NA,NA,NA
BABA,2025-01-18,85.27176372712147,85.28054076539102,85.25500332778702,85.26837770382696,0
BABA,2025-01-21,85.9484158563372,85.98602569684859,85.9015675529035,85.94087930125697,264839285
BABA,2025-01-22,NA,NA,NA,NA,NA
BABA,2025-01-23,NA,NA,NA,NA,NA
BABA,2025-01-24,NA,NA,NA,NA,NA
BABA,2025-01-25,88.99683535811424,89.00913109700817,88.98590389845874,88.99654252039892,0
BABA,2025-01-27,NA,NA,NA,NA,NA
BABA,2025-01-28,NA,NA,NA,NA,NA
BABA,2025-01-29,NA,NA,NA,NA,NA
BABA,2025-01-30,NA,NA,NA,NA,NA
BABA,2025-01-31,NA,NA,NA,NA,NA
BABA,2025-02-01,97.47752333333334,97.50963666666667,97.45139666666667,97.47233666666666,0
BABA,2025-02-03,NA,NA,NA,NA,NA
BABA,2025-02-04,NA,NA,NA,NA,NA
BABA,2025-02-05,NA,NA,NA,NA,NA
BABA,2025-02-06,NA,NA,NA,NA,NA
BABA,2025-02-07,NA,NA,NA,NA,NA
BABA,2025-02-08,103.2894331006979,103.32035353938186,103.2610221335992,103.29911694915255,0
BABA,2025-02-10,NA,NA,NA,NA,NA
BABA,2025-02-11,NA,NA,NA,NA,NA
BABA,2025-02-12,NA,NA,NA,NA,NA
BABA,2025-02-13,NA,NA,NA,NA,NA
BABA,2025-02-14,NA,NA,NA,NA,NA
BABA,2025-02-15,124.66490666666667,124.69491333333333,124.643125,124.67203,0
BABA,2025-02-18,NA,NA,NA,NA,NA
BABA,2025-02-19,126.25946572314878,126.33208455883648,126.19420130853725,126.25554279516597,163923524
BABA,2025-02-20,NA,NA,NA,NA,NA
BABA,2025-02-21,142.4103905519544,142.5188993917127,142.2879097222912,142.4111778920912,364830522
BABA,2025-02-22,143.92797408637873,143.97365448504985,143.87685215946843,143.91360132890367,0
BAC,2025-01-01,43.97785714285714,43.9797619047619,43.977619047619044,43.979285714285716,NA
BAC,2025-01-02,NA,NA,NA,NA,NA
BAC,2025-01-03,NA,NA,NA,NA,NA
BAC,2025-01-04,44.79960965250965,44.8042027027027,44.79414054054054,44.79962162162162,NA
BAC,2025-01-06,NA,NA,NA,NA,NA
BAC,2025-01-07,NA,NA,NA,NA,NA
BAC,2025-01-08,46.095618189932814,46.110842918067156,46.07980076156372,46.09456873372903,NA
BAC,2025-01-09,46.19895641025641,46.206494871794874,46.196289743589745,46.20180512820513,NA
BAC,2025-01-10,NA,NA,NA,NA,NA
BAC,2025-01-11,45.05736944444445,45.06077777777778,45.055841666666666,45.05789166666667,NA
BAC,2025-01-13,NA,NA,NA,NA,NA
BAC,2025-01-14,NA,NA,NA,NA,NA
BAC,2025-01-15,NA,NA,NA,NA,NA
BAC,2025-01-16,NA,NA,NA,NA,NA
BAC,2025-01-17,NA,NA,NA,NA,NA
BAC,2025-01-18,46.59163472356935,46.59684704170708,46.58512289039767,46.592127643064984,0
BAC,2025-01-21,46.755943767242705,46.768260662413695,46.742136341660284,46.7557045833335,901556513
BAC,2025-01-22,NA,NA,NA,NA,NA
BAC,2025-01-23,NA,NA,NA,NA,NA
BAC,2025-01-24,NA,NA,NA,NA,NA
BAC,2025-01-25,46.5286425120773,46.53041384863124,46.52200483091787,46.52409822866345,0
BAC,2025-01-27,NA,NA,NA,NA,NA
BAC,2025-01-28,NA,NA,NA,NA,NA
BAC,2025-01-29,NA,NA,NA,NA,NA
BAC,2025-01-30,NA,NA,NA,NA,NA
BAC,2025-01-31,NA,NA,NA,NA,NA
BAC,2025-02-01,46.21871161048689,46.22343820224719,46.21093133583021,46.21368789013733,0
BAC,2025-02-03,NA,NA,NA,NA,NA
BAC,2025-02-04,NA,NA,NA,NA,NA
BAC,2025-02-05,NA,NA,NA,NA,NA
BAC,2025-02-06,NA,NA,NA,NA,NA
BAC,2025-02-07,NA,NA,NA,NA,NA
BAC,2025-02-08,47.45042537878788,47.45364507575758,47.44527708333333,47.44833579545455,0
BAC,2025-02-10,NA,NA,NA,NA,NA
BAC,2025-02-11,NA,NA,NA,NA,NA
BAC,2025-02-12,NA,NA,NA,NA,NA
BAC,2025-02-13,NA,NA,NA,NA,NA
BAC,2025-02-14,NA,NA,NA,NA,NA
BAC,2025-02-15,46.857471955719554,46.86742509225092,46.84940848708487,46.85978671586716,0
BAC,2025-02-18,NA,NA,NA,NA,NA
BAC,2025-02-19,45.9840904648487,46.0024330461698,45.97061011626373,45.98770983476381,151626226
BAC,2025-02-20,NA,NA,NA,NA,NA
BAC,2025-02-21,45.11949189901876,45.13675034896529,45.105940256394064,45.12370265688563,151556630
BAC,2025-02-22,44.80611297709924,44.80733129770992,44.80504427480916,44.80671145038168,0
BB,2025-01-01,3.7879555555555555,3.7897880341880343,3.7879555555555555,3.7897880341880343,NA
BB,2025-01-02,NA,NA,NA,NA,NA
BB,2025-01-03,NA,NA,NA,NA,NA
BB,2025-01-04,3.678682142857143,3.6786857142857143,3.67795,3.6783107142857143,NA
BB,2025-01-06,NA,NA,NA,NA,NA
BB,2025-01-07,NA,NA,NA,NA,NA
BB,2025-01-08,NA,NA,NA,NA,NA
BB,2025-01-09,4.04742,4.04984,4.04356,4.04598,NA
BB,2025-01-10,NA,NA,NA,NA,NA
BB,2025-01-11,4.0763,4.0763,4.074957894736842,4.075778947368421,NA
BB,2025-01-13,NA,NA,NA,NA,NA
BB,2025-01-14,NA,NA,NA,NA,NA
BB,2025-01-15,NA,NA,NA,NA,NA
BB,2025-01-16,NA,NA,NA,NA,NA
BB,2025-01-17,NA,NA,NA,NA,NA
BB,2025-01-18,4.009258112094395,4.010454572271386,4.008048672566372,4.008082890855457,0
BB,2025-01-21,NA,NA,NA,NA,NA
BB,2025-01-22,NA,NA,NA,NA,NA
BB,2025-01-23,NA,NA,NA,NA,NA
BB,2025-01-24,NA,NA,NA,NA,NA
BB,2025-01-25,4.165158260869565,4.165158260869565,4.163506086956522,4.163506086956522,0
BB,2025-01-27,NA,NA,NA,NA,NA
BB,2025-01-28,NA,NA,NA,NA,NA
BB,2025-01-29,NA,NA,NA,NA,NA
BB,2025-01-30,NA,NA,NA,NA,NA
BB,2025-01-31,NA,NA,NA,NA,NA
BB,2025-02-01,4.426525,4.4285250000000005,4.424525,4.426525,0
BB,2025-02-03,NA,NA,NA,NA,NA
BB,2025-02-04,NA,NA,NA,NA,NA
BB,2025-02-05,NA,NA,NA,NA,NA
BB,2025-02-06,NA,NA,NA,NA,NA
BB,2025-02-07,NA,NA,NA,NA,NA
BB,2025-02-08,5.250301957585644,5.252487275693311,5.24851044045677,5.251122838499184,0
BB,2025-02-10,NA,NA,NA,NA,NA
BB,2025-02-11,NA,NA,NA,NA,NA
BB,2025-02-12,NA,NA,NA,NA,NA
BB,2025-02-13,NA,NA,NA,NA,NA
BB,2025-02-14,NA,NA,NA,NA,NA
BB,2025-02-15,5.666126888217523,5.668577039274925,5.666126888217523,5.668274924471299,0
BB,2025-02-18,NA,NA,NA,NA,NA
BB,2025-02-19,6.026646287406116,6.033181531455992,6.02073531938093,6.0264412972341646,133072333
BB,2025-02-20,NA,NA,NA,NA,NA
BB,2025-02-21,5.4100700326844064,5.4151428530516075,5.404283785369479,5.409491333385815,165821555
BB,2025-02-22,5.257807142857143,5.258764285714285,5.255428571428571,5.256861904761904,0
BBD,2025-01-01,1.92,1.92,1.92,1.92,NA
BBD,2025-01-02,NA,NA,NA,NA,NA
BBD,2025-01-03,NA,NA,NA,NA,NA
BBD,2025-01-04,1.8811111111111112,1.8811111111111112,1.8788888888888888,1.8788888888888888,NA
BBD,2025-01-06,NA,NA,NA,NA,NA
BBD,2025-01-07,NA,NA,NA,NA,NA
BBD,2025-01-08,NA,NA,NA,NA,NA
BBD,2025-01-09,1.915,1.915,1.915,1.915,NA
BBD,2025-01-10,NA,NA,NA,NA,NA
BBD,2025-01-11,1.88,1.88,1.88,1.88,NA
BBD,2025-01-13,NA,NA,NA,NA,NA
BBD,2025-01-14,NA,NA,NA,NA,NA
BBD,2025-01-15,NA,NA,NA,NA,NA
BBD,2025-01-16,NA,NA,NA,NA,NA
BBD,2025-01-17,NA,NA,NA,NA,NA
BBD,2025-01-18,1.9553658536585365,1.9553658536585365,1.9553658536585365,1.9553658536585365,0
BBD,2025-01-21,NA,NA,NA,NA,NA
BBD,2025-01-22,NA,NA,NA,NA,NA
BBD,2025-01-23,NA,NA,NA,NA,NA
BBD,2025-01-24,NA,NA,NA,NA,NA
BBD,2025-01-25,1.9397435897435897,1.9397435897435897,1.9397435897435897,1.9397435897435897,0
BBD,2025-01-27,NA,NA,NA,NA,NA
BBD,2025-01-28,NA,NA,NA,NA,NA
BBD,2025-01-29,NA,NA,NA,NA,NA
BBD,2025-01-30,NA,NA,NA,NA,NA
BBD,2025-01-31,NA,NA,NA,NA,NA
BBD,2025-02-01,2.1189918032786887,2.1189918032786887,2.1189918032786887,2.1189918032786887,0
BBD,2025-02-03,NA,NA,NA,NA,NA
BBD,2025-02-04,NA,NA,NA,NA,NA
BBD,2025-02-05,NA,NA,NA,NA,NA
BBD,2025-02-06,NA,NA,NA,NA,NA
BBD,2025-02-07,NA,NA,NA,NA,NA
BBD,2025-02-08,2.110125714285714,2.110125714285714,2.110125714285714,2.110125714285714,0
BBD,2025-02-10,NA,NA,NA,NA,NA
BBD,2025-02-11,NA,NA,NA,NA,NA
BBD,2025-02-12,NA,NA,NA,NA,NA
BBD,2025-02-13,NA,NA,NA,NA,NA
BBD,2025-02-14,NA,NA,NA,NA,NA
BBD,2025-02-15,2.167702702702703,2.167702702702703,2.167702702702703,2.167702702702703,0
BBD,2025-02-18,NA,NA,NA,NA,NA
BBD,2025-02-19,NA,NA,NA,NA,NA
BBD,2025-02-20,NA,NA,NA,NA,NA
BBD,2025-02-21,2.096179630438323,2.099509855045081,2.093101847759092,2.09619164013958,146411100
BCS,2025-01-01,13.48,13.48,13.48,13.48,NA
BCS,2025-01-02,NA,NA,NA,NA,NA
BCS,2025-01-03,NA,NA,NA,NA,NA
BCS,2025-01-04,13.282499999999999,13.282499999999999,13.282499999999999,13.282499999999999,NA
BCS,2025-01-06,NA,NA,NA,NA,NA
BCS,2025-01-07,NA,NA,NA,NA,NA
BCS,2025-01-08,NA,NA,NA,NA,NA
BCS,2025-01-09,13.19,13.19,13.19,13.19,NA
BCS,2025-01-10,NA,NA,NA,NA,NA
BCS,2025-01-11,13,13,13,13,NA
BCS,2025-01-13,NA,NA,NA,NA,NA
BCS,2025-01-14,NA,NA,NA,NA,NA
BCS,2025-01-15,NA,NA,NA,NA,NA
BCS,2025-01-16,NA,NA,NA,NA,NA
BCS,2025-01-17,NA,NA,NA,NA,NA
BCS,2025-01-18,14.284628099173554,14.284628099173554,14.273057851239669,14.273057851239669,0
BCS,2025-01-21,14.70140626829102,14.70722526664297,14.697688009561336,14.702802196592758,329987061
BCS,2025-01-22,NA,NA,NA,NA,NA
BCS,2025-01-23,NA,NA,NA,NA,NA
BCS,2025-01-24,NA,NA,NA,NA,NA
BCS,2025-01-25,14.587241379310345,14.587241379310345,14.587241379310345,14.587241379310345,0
BCS,2025-01-27,NA,NA,NA,NA,NA
BCS,2025-01-28,NA,NA,NA,NA,NA
BCS,2025-01-29,NA,NA,NA,NA,NA
BCS,2025-01-30,NA,NA,NA,NA,NA
BCS,2025-01-31,NA,NA,NA,NA,NA
BCS,2025-02-01,14.686885245901639,14.690163934426229,14.686885245901639,14.690163934426229,0
BCS,2025-02-03,NA,NA,NA,NA,NA
BCS,2025-02-04,NA,NA,NA,NA,NA
BCS,2025-02-05,NA,NA,NA,NA,NA
BCS,2025-02-06,NA,NA,NA,NA,NA
BCS,2025-02-07,NA,NA,NA,NA,NA
BCS,2025-02-08,15.136036496350366,15.136036496350366,15.136036496350366,15.136036496350366,0
BCS,2025-02-10,NA,NA,NA,NA,NA
BCS,2025-02-11,NA,NA,NA,NA,NA
BCS,2025-02-12,NA,NA,NA,NA,NA
BCS,2025-02-13,NA,NA,NA,NA,NA
BCS,2025-02-14,NA,NA,NA,NA,NA
BCS,2025-02-15,14.843333333333334,14.846666666666666,14.843333333333334,14.846666666666666,0
BCS,2025-02-18,NA,NA,NA,NA,NA
BCS,2025-02-19,NA,NA,NA,NA,NA
BCS,2025-02-20,NA,NA,NA,NA,NA
BCS,2025-02-21,NA,NA,NA,NA,NA
BCS,2025-02-22,15.176874999999999,15.223749999999999,15.176874999999999,15.223749999999999,0
BE,2025-01-01,22.096968,22.170756,22.096968,22.170756,NA
BE,2025-01-02,NA,NA,NA,NA,NA
BE,2025-01-03,NA,NA,NA,NA,NA
BE,2025-01-04,24.365882352941178,24.369411764705884,24.36579411764706,24.369317647058825,NA
BE,2025-01-06,NA,NA,NA,NA,NA
BE,2025-01-07,NA,NA,NA,NA,NA
BE,2025-01-08,24.14171364957432,24.169459559793797,24.112803723662235,24.13989208645708,NA
BE,2025-01-09,24.464278571428572,24.47285,24.463564285714284,24.46642142857143,NA
BE,2025-01-10,NA,NA,NA,NA,NA
BE,2025-01-11,23.519,23.519,23.508,23.508,NA
BE,2025-01-13,NA,NA,NA,NA,NA
BE,2025-01-14,NA,NA,NA,NA,NA
BE,2025-01-15,NA,NA,NA,NA,NA
BE,2025-01-16,NA,NA,NA,NA,NA
BE,2025-01-17,NA,NA,NA,NA,NA
BE,2025-01-18,24.008381818181817,24.01110909090909,24.008381818181817,24.01110909090909,0
BE,2025-01-21,25.047603419654536,25.07774919351581,25.021498617961605,25.050040439387537,125498164
BE,2025-01-22,NA,NA,NA,NA,NA
BE,2025-01-23,NA,NA,NA,NA,NA
BE,2025-01-24,NA,NA,NA,NA,NA
BE,2025-01-25,29.82298320209974,29.824972965879265,29.822484514435693,29.82398057742782,0
BE,2025-01-27,NA,NA,NA,NA,NA
BE,2025-01-28,NA,NA,NA,NA,NA
BE,2025-01-29,NA,NA,NA,NA,NA
BE,2025-01-30,NA,NA,NA,NA,NA
BE,2025-01-31,NA,NA,NA,NA,NA
BE,2025-02-01,23.514897637795276,23.5211968503937,23.506535433070866,23.513359580052494,0
BE,2025-02-03,NA,NA,NA,NA,NA
BE,2025-02-04,NA,NA,NA,NA,NA
BE,2025-02-05,NA,NA,NA,NA,NA
BE,2025-02-06,NA,NA,NA,NA,NA
BE,2025-02-07,NA,NA,NA,NA,NA
BE,2025-02-08,24.630498701298702,24.63601818181818,24.630498701298702,24.63601818181818,0
BE,2025-02-10,NA,NA,NA,NA,NA
BE,2025-02-11,NA,NA,NA,NA,NA
BE,2025-02-12,NA,NA,NA,NA,NA
BE,2025-02-13,NA,NA,NA,NA,NA
BE,2025-02-14,NA,NA,NA,NA,NA
BE,2025-02-15,25.292857142857144,25.292857142857144,25.28,25.28,0
BE,2025-02-18,NA,NA,NA,NA,NA
