stockname,timestamp,open,high,low,close,volume
ADT,2024-12-19,NA,NA,NA,NA,NA
ADT,2024-12-20,NA,NA,NA,NA,NA
ADT,2024-12-21,6.72,6.72,6.72,6.72,NA
ADT,2024-12-23,NA,NA,NA,NA,NA
ADT,2024-12-24,NA,NA,NA,NA,NA
ADT,2024-12-26,NA,NA,NA,NA,NA
ADT,2024-12-27,NA,NA,NA,NA,NA
ADT,2024-12-30,NA,NA,NA,NA,NA
ADT,2024-12-31,NA,NA,NA,NA,NA
AES,2024-12-14,13.327142857142857,13.338571428571429,13.327142857142857,13.338571428571429,NA
AES,2024-12-16,NA,NA,NA,NA,NA
AES,2024-12-17,NA,NA,NA,NA,NA
AES,2024-12-18,NA,NA,NA,NA,NA
AES,2024-12-19,NA,NA,NA,NA,NA
AES,2024-12-20,NA,NA,NA,NA,NA
AES,2024-12-23,NA,NA,NA,NA,NA
AES,2024-12-24,NA,NA,NA,NA,NA
AES,2024-12-26,12.879893875394101,12.885585289508006,12.873758396123668,12.879421737852251,NA
AES,2024-12-27,12.724962835166492,12.73065929195529,12.718898023191043,12.725134613335717,NA
AES,2024-12-28,12.728,12.730666666666666,12.724,12.726666666666667,NA
AES,2024-12-30,12.574839889287942,12.5813405748549,12.567114995898674,12.574465280312271,NA
AES,2024-12-31,12.880059738654635,12.887283609085083,12.87361152912526,12.880692118504841,NA
AFRM,2024-12-16,NA,NA,NA,NA,NA
AFRM,2024-12-17,NA,NA,NA,NA,NA
AFRM,2024-12-18,NA,NA,NA,NA,NA
AFRM,2024-12-19,NA,NA,NA,NA,NA
AFRM,2024-12-20,NA,NA,NA,NA,NA
AFRM,2024-12-21,66.11761304347826,66.1223956521739,66.10942608695652,66.11420434782609,NA
AFRM,2024-12-23,NA,NA,NA,NA,NA
AFRM,2024-12-24,NA,NA,NA,NA,NA
AFRM,2024-12-26,NA,NA,NA,NA,NA
AFRM,2024-12-27,NA,NA,NA,NA,NA
AFRM,2024-12-28,64.56,64.56,64.56,64.56,NA
AFRM,2024-12-30,63.12993584820534,63.18132665159267,63.079110010292176,63.13049146126799,NA
AFRM,2024-12-31,61.721233532169556,61.76860815759869,61.67300089086824,61.72011836201863,NA
AGNC,2024-12-14,9.57681515151515,9.578148484848485,9.575760606060605,9.576654545454545,NA
AGNC,2024-12-16,NA,NA,NA,NA,NA
AGNC,2024-12-17,NA,NA,NA,NA,NA
AGNC,2024-12-18,NA,NA,NA,NA,NA
AGNC,2024-12-19,NA,NA,NA,NA,NA
AGNC,2024-12-20,NA,NA,NA,NA,NA
AGNC,2024-12-21,9.4879,9.488755172413793,9.4872,9.488058620689655,0
AGNC,2024-12-23,NA,NA,NA,NA,NA
AGNC,2024-12-24,NA,NA,NA,NA,NA
AGNC,2024-12-26,9.406855731441448,9.41072465875799,9.402618044659999,9.406522443308148,NA
AGNC,2024-12-27,9.35682735559158,9.360242000595258,9.35256796376657,9.356304346512339,NA
AGNC,2024-12-28,9.36696712328767,9.367917808219177,9.36668493150685,9.366969863013699,NA
AGNC,2024-12-30,9.274631332101743,9.27950713475904,9.269254933287897,9.274457495457723,NA
AGNC,2024-12-31,9.201115059187705,9.205369470340136,9.196990329143938,9.201398888179234,NA
AI,2024-12-14,39.35564285714286,39.367877551020406,39.34653469387755,39.35877142857143,NA
AI,2024-12-16,NA,NA,NA,NA,NA
AI,2024-12-17,NA,NA,NA,NA,NA
AI,2024-12-18,NA,NA,NA,NA,NA
AI,2024-12-19,NA,NA,NA,NA,NA
AI,2024-12-20,NA,NA,NA,NA,NA
AI,2024-12-23,NA,NA,NA,NA,NA
AI,2024-12-24,NA,NA,NA,NA,NA
AI,2024-12-26,36.673056413683845,36.705211400833875,36.641154152372046,36.67498232864084,NA
AI,2024-12-27,36.27332543135108,36.30352652718805,36.24131685149676,36.26975262771494,NA
AI,2024-12-28,35.696484337349396,35.70850361445783,35.68516144578313,35.70220722891566,NA
AI,2024-12-30,35.17458198926501,35.20882034575295,35.13509721002294,35.169491169102535,NA
AI,2024-12-31,35.03974045250436,35.07035434809058,35.00981143401858,35.03974395429005,NA
ALAB,2024-12-16,NA,NA,NA,NA,NA
ALAB,2024-12-17,NA,NA,NA,NA,NA
ALAB,2024-12-18,NA,NA,NA,NA,NA
ALAB,2024-12-19,NA,NA,NA,NA,NA
ALAB,2024-12-20,NA,NA,NA,NA,NA
ALAB,2024-12-21,133.95239032258064,134.01561612903225,133.94044838709678,134.00399677419355,NA
ALAB,2024-12-23,NA,NA,NA,NA,NA
ALAB,2024-12-24,NA,NA,NA,NA,NA
ALAB,2024-12-26,145.3190787571147,145.43432903823987,145.20720261897475,145.3211845721083,NA
ALAB,2024-12-27,142.9041297385797,143.02000589747507,142.7755681497143,142.89215869096478,NA
ALAB,2024-12-28,141.25549999999998,141.270005,141.2265,141.241005,NA
ALAB,2024-12-30,NA,NA,NA,NA,NA
ALAB,2024-12-31,NA,NA,NA,NA,NA
ALIT,2024-12-14,7.24,7.24,7.24,7.24,NA
ALIT,2024-12-16,NA,NA,NA,NA,NA
ALIT,2024-12-17,NA,NA,NA,NA,NA
ALIT,2024-12-18,NA,NA,NA,NA,NA
ALIT,2024-12-19,NA,NA,NA,NA,NA
ALIT,2024-12-20,NA,NA,NA,NA,NA
ALIT,2024-12-23,NA,NA,NA,NA,NA
ALIT,2024-12-24,NA,NA,NA,NA,NA
ALIT,2024-12-26,NA,NA,NA,NA,NA
ALIT,2024-12-27,NA,NA,NA,NA,NA
ALIT,2024-12-28,6.88,6.88,6.88,6.88,NA
ALIT,2024-12-30,NA,NA,NA,NA,NA
ALIT,2024-12-31,NA,NA,NA,NA,NA
ALKT,2024-12-16,NA,NA,NA,NA,NA
ALKT,2024-12-17,NA,NA,NA,NA,NA
ALKT,2024-12-18,NA,NA,NA,NA,NA
ALKT,2024-12-19,NA,NA,NA,NA,NA
ALKT,2024-12-20,NA,NA,NA,NA,NA
ALKT,2024-12-23,NA,NA,NA,NA,NA
ALKT,2024-12-24,NA,NA,NA,NA,NA
ALKT,2024-12-26,NA,NA,NA,NA,NA
ALKT,2024-12-27,NA,NA,NA,NA,NA
ALKT,2024-12-28,40.455,40.455,40.45,40.45,NA
ALKT,2024-12-30,NA,NA,NA,NA,NA
ALKT,2024-12-31,NA,NA,NA,NA,NA
ALTM,2024-12-14,5.127,5.127,5.122,5.124499999999999,NA
ALTM,2024-12-16,NA,NA,NA,NA,NA
ALTM,2024-12-17,NA,NA,NA,NA,NA
ALTM,2024-12-18,NA,NA,NA,NA,NA
ALTM,2024-12-19,NA,NA,NA,NA,NA
ALTM,2024-12-20,NA,NA,NA,NA,NA
ALTM,2024-12-21,4.88,4.88,4.88,4.88,0
ALTM,2024-12-23,NA,NA,NA,NA,NA
ALTM,2024-12-24,NA,NA,NA,NA,NA
ALTM,2024-12-26,5.237706765457736,5.24106489218534,5.2339838905673925,5.238068843298444,NA
ALTM,2024-12-27,5.139892363366416,5.14342675582531,5.136747754970816,5.140105546145611,NA
ALTM,2024-12-28,5.143509090909091,5.143509090909091,5.143509090909091,5.143509090909091,NA
ALTM,2024-12-30,5.1534648379865615,5.156058518944215,5.150396396426083,5.15361357408796,NA
ALTM,2024-12-31,5.158168135625059,5.1617958756561615,5.155356591276006,5.158493488719114,NA
AMCR,2024-12-14,9.94,9.94,9.94,9.94,NA
AMCR,2024-12-16,NA,NA,NA,NA,NA
AMCR,2024-12-17,NA,NA,NA,NA,NA
AMCR,2024-12-18,NA,NA,NA,NA,NA
AMCR,2024-12-19,NA,NA,NA,NA,NA
AMCR,2024-12-20,NA,NA,NA,NA,NA
AMCR,2024-12-21,9.4325,9.4325,9.4325,9.4325,0
AMCR,2024-12-23,NA,NA,NA,NA,NA
AMCR,2024-12-24,NA,NA,NA,NA,NA
AMCR,2024-12-26,9.480782672763402,9.484956973741319,9.477053903418648,9.481365805782742,NA
AMCR,2024-12-27,NA,NA,NA,NA,NA
AMCR,2024-12-28,9.475714285714286,9.475714285714286,9.475714285714286,9.475714285714286,NA
AMCR,2024-12-30,NA,NA,NA,NA,NA
AMCR,2024-12-31,9.371447246301505,9.375485479255202,9.368034149836372,9.37165780153309,NA
AMD,2024-12-14,126.69919,126.71483166666667,126.65944999999999,126.691055,NA
AMD,2024-12-16,NA,NA,NA,NA,NA
AMD,2024-12-17,NA,NA,NA,NA,NA
AMD,2024-12-18,NA,NA,NA,NA,NA
AMD,2024-12-19,NA,NA,NA,NA,NA
AMD,2024-12-20,NA,NA,NA,NA,NA
AMD,2024-12-21,120.09822666666666,120.121345,120.03170333333334,120.09291333333333,0
AMD,2024-12-23,NA,NA,NA,NA,NA
AMD,2024-12-24,NA,NA,NA,NA,NA
AMD,2024-12-26,125.62519555848102,125.69994374897915,125.55221784071276,125.63183594017433,NA
AMD,2024-12-27,124.70053390747768,124.78024004395927,124.64718254573103,124.69931135774274,NA
AMD,2024-12-28,124.9506813559322,124.97173050847458,124.9242,124.9478966101695,NA
AMD,2024-12-30,123.53362617708363,123.64515385581026,123.46916624196894,123.52724843206687,NA
AMD,2024-12-31,121.65712439383014,121.70478783468401,121.58798792435745,121.64600879610023,NA
AMED,2024-12-16,NA,NA,NA,NA,NA
AMED,2024-12-17,NA,NA,NA,NA,NA
AMED,2024-12-18,NA,NA,NA,NA,NA
AMED,2024-12-19,NA,NA,NA,NA,NA
AMED,2024-12-20,NA,NA,NA,NA,NA
AMED,2024-12-23,NA,NA,NA,NA,NA
AMED,2024-12-24,NA,NA,NA,NA,NA
AMED,2024-12-26,NA,NA,NA,NA,NA
AMED,2024-12-27,NA,NA,NA,NA,NA
AMED,2024-12-28,89.365,89.365,89.02,89.02,NA
AMED,2024-12-30,NA,NA,NA,NA,NA
AMED,2024-12-31,NA,NA,NA,NA,NA
AMTM,2024-12-14,23.436666666666667,23.436666666666667,23.436666666666667,23.436666666666667,NA
AMTM,2024-12-16,NA,NA,NA,NA,NA
AMTM,2024-12-17,NA,NA,NA,NA,NA
AMTM,2024-12-18,NA,NA,NA,NA,NA
AMTM,2024-12-19,NA,NA,NA,NA,NA
AMTM,2024-12-20,NA,NA,NA,NA,NA
AMTM,2024-12-23,NA,NA,NA,NA,NA
AMTM,2024-12-24,NA,NA,NA,NA,NA
AMTM,2024-12-26,NA,NA,NA,NA,NA
AMTM,2024-12-27,NA,NA,NA,NA,NA
AMTM,2024-12-28,19.55,20.11,19.55,20.11,NA
AMTM,2024-12-30,NA,NA,NA,NA,NA
AMTM,2024-12-31,NA,NA,NA,NA,NA
AMZN,2024-12-14,227.42920833333332,227.44536666666667,227.40398666666667,227.42752666666667,NA
AMZN,2024-12-16,NA,NA,NA,NA,NA
AMZN,2024-12-17,NA,NA,NA,NA,NA
AMZN,2024-12-18,NA,NA,NA,NA,NA
AMZN,2024-12-19,NA,NA,NA,NA,NA
AMZN,2024-12-20,NA,NA,NA,NA,NA
AMZN,2024-12-23,NA,NA,NA,NA,NA
AMZN,2024-12-24,NA,NA,NA,NA,NA
AMZN,2024-12-26,227.77414193162835,227.85203449542738,227.69094024624422,227.77790417584882,NA
AMZN,2024-12-27,224.1213330545367,224.198829622024,223.95744742555195,224.11936214049624,NA
AMZN,2024-12-28,224.01703333333333,224.06786166666666,223.97536166666666,224.01894833333333,NA
AMZN,2024-12-30,221.41466274975562,221.50395822282272,221.31961366580566,221.40304593426248,NA
AMZN,2024-12-31,221.0885338843928,221.16612501216292,220.97491118597713,221.0882152412083,NA
APGE,2024-12-16,NA,NA,NA,NA,NA
APGE,2024-12-17,NA,NA,NA,NA,NA
APGE,2024-12-18,NA,NA,NA,NA,NA
APGE,2024-12-19,NA,NA,NA,NA,NA
APGE,2024-12-20,NA,NA,NA,NA,NA
APGE,2024-12-23,NA,NA,NA,NA,NA
APGE,2024-12-24,NA,NA,NA,NA,NA
APGE,2024-12-26,NA,NA,NA,NA,NA
APGE,2024-12-27,NA,NA,NA,NA,NA
APGE,2024-12-30,NA,NA,NA,NA,NA
APGE,2024-12-31,NA,NA,NA,NA,NA
APP,2024-12-16,NA,NA,NA,NA,NA
APP,2024-12-17,NA,NA,NA,NA,NA
APP,2024-12-18,NA,NA,NA,NA,NA
APP,2024-12-19,NA,NA,NA,NA,NA
APP,2024-12-20,NA,NA,NA,NA,NA
APP,2024-12-21,344.437,344.4491176470588,344.36235,344.36970294117646,NA
APP,2024-12-23,NA,NA,NA,NA,NA
APP,2024-12-24,NA,NA,NA,NA,NA
APP,2024-12-26,NA,NA,NA,NA,NA
APP,2024-12-27,NA,NA,NA,NA,NA
APP,2024-12-28,335.3415142857143,335.34222857142856,335.33865714285713,335.33865714285713,NA
APP,2024-12-30,333.6588319824683,333.9306284546871,333.37312517328263,333.65473088932123,NA
APP,2024-12-31,NA,NA,NA,NA,NA
APPN,2024-12-16,NA,NA,NA,NA,NA
APPN,2024-12-17,NA,NA,NA,NA,NA
APPN,2024-12-18,NA,NA,NA,NA,NA
APPN,2024-12-19,NA,NA,NA,NA,NA
APPN,2024-12-20,NA,NA,NA,NA,NA
APPN,2024-12-23,NA,NA,NA,NA,NA
APPN,2024-12-24,NA,NA,NA,NA,NA
APPN,2024-12-26,NA,NA,NA,NA,NA
APPN,2024-12-27,NA,NA,NA,NA,NA
APPN,2024-12-28,33.11,33.11,33.11,33.11,NA
APPN,2024-12-30,NA,NA,NA,NA,NA
APPN,2024-12-31,NA,NA,NA,NA,NA
AQN,2024-12-16,NA,NA,NA,NA,NA
AQN,2024-12-17,NA,NA,NA,NA,NA
AQN,2024-12-18,NA,NA,NA,NA,NA
AQN,2024-12-19,NA,NA,NA,NA,NA
AQN,2024-12-20,NA,NA,NA,NA,NA
AQN,2024-12-21,4.4453,4.4453,4.4453,4.4453,NA
AQN,2024-12-23,NA,NA,NA,NA,NA
AQN,2024-12-24,NA,NA,NA,NA,NA
AQN,2024-12-26,NA,NA,NA,NA,NA
AQN,2024-12-27,NA,NA,NA,NA,NA
AQN,2024-12-30,NA,NA,NA,NA,NA
AQN,2024-12-31,NA,NA,NA,NA,NA
ARCC,2024-12-16,NA,NA,NA,NA,NA
ARCC,2024-12-17,NA,NA,NA,NA,NA
ARCC,2024-12-18,NA,NA,NA,NA,NA
ARCC,2024-12-19,NA,NA,NA,NA,NA
ARCC,2024-12-20,NA,NA,NA,NA,NA
ARCC,2024-12-21,21.426666666666666,21.43,21.426666666666666,21.43,NA
ARCC,2024-12-23,NA,NA,NA,NA,NA
ARCC,2024-12-24,NA,NA,NA,NA,NA
ARCC,2024-12-26,NA,NA,NA,NA,NA
ARCC,2024-12-27,NA,NA,NA,NA,NA
ARCC,2024-12-28,22.056388000000002,22.061588,22.052388,22.057588000000003,NA
ARCC,2024-12-30,NA,NA,NA,NA,NA
ARCC,2024-12-31,NA,NA,NA,NA,NA
ARWR,2024-12-16,NA,NA,NA,NA,NA
ARWR,2024-12-17,NA,NA,NA,NA,NA
ARWR,2024-12-18,NA,NA,NA,NA,NA
ARWR,2024-12-19,NA,NA,NA,NA,NA
ARWR,2024-12-20,NA,NA,NA,NA,NA
ARWR,2024-12-23,NA,NA,NA,NA,NA
ARWR,2024-12-24,NA,NA,NA,NA,NA
ARWR,2024-12-26,NA,NA,NA,NA,NA
ARWR,2024-12-27,NA,NA,NA,NA,NA
ARWR,2024-12-30,NA,NA,NA,NA,NA
ARWR,2024-12-31,NA,NA,NA,NA,NA
ASAN,2024-12-16,NA,NA,NA,NA,NA
ASAN,2024-12-17,NA,NA,NA,NA,NA
ASAN,2024-12-18,NA,NA,NA,NA,NA
ASAN,2024-12-19,NA,NA,NA,NA,NA
ASAN,2024-12-20,NA,NA,NA,NA,NA
ASAN,2024-12-21,21.82499375,21.85936875,21.82009375,21.85259375,NA
ASAN,2024-12-23,NA,NA,NA,NA,NA
ASAN,2024-12-24,NA,NA,NA,NA,NA
ASAN,2024-12-26,NA,NA,NA,NA,NA
ASAN,2024-12-27,21.895898594446717,21.911185948614428,21.8778100820891,21.89208411128813,NA
ASAN,2024-12-28,21.65545882352941,21.65545882352941,21.647223529411765,21.653105882352943,NA
ASAN,2024-12-30,NA,NA,NA,NA,NA
ASAN,2024-12-31,20.496569712409492,20.50980137325009,20.481540026095452,20.495415133377602,NA
ASO,2024-12-14,54.18,54.21,54.18,54.21,NA
ASO,2024-12-16,NA,NA,NA,NA,NA
ASO,2024-12-17,NA,NA,NA,NA,NA
ASO,2024-12-18,NA,NA,NA,NA,NA
ASO,2024-12-19,NA,NA,NA,NA,NA
ASO,2024-12-20,NA,NA,NA,NA,NA
ASO,2024-12-23,NA,NA,NA,NA,NA
ASO,2024-12-24,NA,NA,NA,NA,NA
ASO,2024-12-26,NA,NA,NA,NA,NA
ASO,2024-12-27,NA,NA,NA,NA,NA
ASO,2024-12-30,NA,NA,NA,NA,NA
ASO,2024-12-31,NA,NA,NA,NA,NA
ASTS,2024-12-14,23.603345,23.617805,23.580345,23.598305,NA
ASTS,2024-12-16,NA,NA,NA,NA,NA
ASTS,2024-12-17,NA,NA,NA,NA,NA
ASTS,2024-12-18,NA,NA,NA,NA,NA
ASTS,2024-12-19,NA,NA,NA,NA,NA
ASTS,2024-12-20,NA,NA,NA,NA,NA
ASTS,2024-12-23,NA,NA,NA,NA,NA
ASTS,2024-12-24,NA,NA,NA,NA,NA
ASTS,2024-12-26,NA,NA,NA,NA,NA
ASTS,2024-12-27,NA,NA,NA,NA,NA
ASTS,2024-12-28,22.95784347826087,22.958791304347827,22.95413043478261,22.95594347826087,NA
ASTS,2024-12-30,NA,NA,NA,NA,NA
ASTS,2024-12-31,21.444767127221695,21.46289928362229,21.425574505140812,21.443939392462706,NA
ASX,2024-12-14,10.24,10.24,10.24,10.24,NA
ASX,2024-12-16,NA,NA,NA,NA,NA
ASX,2024-12-17,NA,NA,NA,NA,NA
ASX,2024-12-18,NA,NA,NA,NA,NA
ASX,2024-12-19,NA,NA,NA,NA,NA
ASX,2024-12-20,NA,NA,NA,NA,NA
ASX,2024-12-21,10.02,10.02,10.02,10.02,0
ASX,2024-12-23,NA,NA,NA,NA,NA
ASX,2024-12-24,NA,NA,NA,NA,NA
ASX,2024-12-26,NA,NA,NA,NA,NA
ASX,2024-12-27,NA,NA,NA,NA,NA
ASX,2024-12-30,NA,NA,NA,NA,NA
ASX,2024-12-31,NA,NA,NA,NA,NA
ATAT,2024-12-16,NA,NA,NA,NA,NA
ATAT,2024-12-17,NA,NA,NA,NA,NA
ATAT,2024-12-18,NA,NA,NA,NA,NA
ATAT,2024-12-19,NA,NA,NA,NA,NA
ATAT,2024-12-20,NA,NA,NA,NA,NA
ATAT,2024-12-21,27.9885,27.99,27.9885,27.99,NA
ATAT,2024-12-23,NA,NA,NA,NA,NA
ATAT,2024-12-24,NA,NA,NA,NA,NA
ATAT,2024-12-26,NA,NA,NA,NA,NA
ATAT,2024-12-27,NA,NA,NA,NA,NA
ATAT,2024-12-28,27.12,27.12,27.12,27.12,NA
ATAT,2024-12-30,NA,NA,NA,NA,NA
ATAT,2024-12-31,NA,NA,NA,NA,NA
ATS,2024-12-16,NA,NA,NA,NA,NA
ATS,2024-12-17,NA,NA,NA,NA,NA
ATS,2024-12-18,NA,NA,NA,NA,NA
ATS,2024-12-19,NA,NA,NA,NA,NA
ATS,2024-12-20,NA,NA,NA,NA,NA
ATS,2024-12-23,NA,NA,NA,NA,NA
ATS,2024-12-24,NA,NA,NA,NA,NA
ATS,2024-12-26,NA,NA,NA,NA,NA
ATS,2024-12-27,NA,NA,NA,NA,NA
ATS,2024-12-30,NA,NA,NA,NA,NA
ATS,2024-12-31,NA,NA,NA,NA,NA
AUR,2024-12-14,7.019855555555556,7.019922222222222,7.015411111111112,7.015477777777778,NA
AUR,2024-12-16,NA,NA,NA,NA,NA
AUR,2024-12-17,NA,NA,NA,NA,NA
AUR,2024-12-18,NA,NA,NA,NA,NA
AUR,2024-12-19,NA,NA,NA,NA,NA
AUR,2024-12-20,NA,NA,NA,NA,NA
AUR,2024-12-21,7.25515,7.25515,7.25515,7.25515,0
AUR,2024-12-23,NA,NA,NA,NA,NA
AUR,2024-12-24,NA,NA,NA,NA,NA
AUR,2024-12-26,NA,NA,NA,NA,NA
AUR,2024-12-27,NA,NA,NA,NA,NA
AUR,2024-12-28,6.934352941176471,6.934352941176471,6.934352941176471,6.934352941176471,NA
AUR,2024-12-30,6.585406195139136,6.591743883735552,6.578204551309994,6.584320373322148,NA
AUR,2024-12-31,NA,NA,NA,NA,NA
AVGO,2024-12-14,225.06648,225.13483,224.97917333333334,225.054565,NA
AVGO,2024-12-16,NA,NA,NA,NA,NA
AVGO,2024-12-17,NA,NA,NA,NA,NA
AVGO,2024-12-18,NA,NA,NA,NA,NA
AVGO,2024-12-19,NA,NA,NA,NA,NA
AVGO,2024-12-20,NA,NA,NA,NA,NA
AVGO,2024-12-23,NA,NA,NA,NA,NA
AVGO,2024-12-24,NA,NA,NA,NA,NA
AVGO,2024-12-26,NA,NA,NA,NA,NA
AVGO,2024-12-27,NA,NA,NA,NA,NA
AVGO,2024-12-28,240.73404909090908,240.81215636363638,240.66910636363636,240.7166781818182,NA
AVGO,2024-12-30,236.32796004871082,236.5049178584567,235.9073926776484,236.26935415984664,NA
AVGO,2024-12-31,234.6388609530465,234.77111469305422,234.2689617911183,234.6308321146842,NA
AVPT,2024-12-16,NA,NA,NA,NA,NA
AVPT,2024-12-17,NA,NA,NA,NA,NA
AVPT,2024-12-18,NA,NA,NA,NA,NA
AVPT,2024-12-19,NA,NA,NA,NA,NA
AVPT,2024-12-20,NA,NA,NA,NA,NA
AVPT,2024-12-21,17.75,17.75,17.75,17.75,NA
AVPT,2024-12-23,NA,NA,NA,NA,NA
AVPT,2024-12-24,NA,NA,NA,NA,NA
AVPT,2024-12-26,NA,NA,NA,NA,NA
AVPT,2024-12-27,NA,NA,NA,NA,NA
AVPT,2024-12-28,16.65,16.65,16.65,16.65,NA
AVPT,2024-12-30,NA,NA,NA,NA,NA
AVPT,2024-12-31,NA,NA,NA,NA,NA
BA,2024-12-14,169.5631780487805,169.5741731707317,169.53350731707317,169.5557195121951,NA
BA,2024-12-16,NA,NA,NA,NA,NA
BA,2024-12-17,NA,NA,NA,NA,NA
BA,2024-12-18,NA,NA,NA,NA,NA
BA,2024-12-19,NA,NA,NA,NA,NA
BA,2024-12-20,NA,NA,NA,NA,NA
BA,2024-12-21,178.32337333333334,178.41937333333334,178.22688888888888,178.33183333333332,NA
BA,2024-12-23,NA,NA,NA,NA,NA
BA,2024-12-24,NA,NA,NA,NA,NA
BA,2024-12-26,180.15268376853862,180.2350302797758,180.08386088639148,180.1633177655566,NA
BA,2024-12-27,180.54240876181555,180.60788443952063,180.4727926823702,180.5357933165629,NA
BA,2024-12-28,180.86110303030304,180.87322424242424,180.84504545454544,180.8571484848485,NA
BA,2024-12-30,175.46512043245727,175.59464512016697,175.29608494119975,175.42817005688372,NA
BA,2024-12-31,176.86045882093654,176.99016702706692,176.71704770938211,176.85037084631372,NA
BABA,2024-12-14,87.887714,87.90652,87.86509,87.8788,NA
BABA,2024-12-16,NA,NA,NA,NA,NA
BABA,2024-12-17,NA,NA,NA,NA,NA
BABA,2024-12-18,NA,NA,NA,NA,NA
BABA,2024-12-19,NA,NA,NA,NA,NA
BABA,2024-12-20,NA,NA,NA,NA,NA
BABA,2024-12-21,82.6813625,82.70148571428571,82.66767857142857,82.69270714285715,0
BABA,2024-12-23,NA,NA,NA,NA,NA
BABA,2024-12-24,NA,NA,NA,NA,NA
BABA,2024-12-26,86.03569469227693,86.0677892484081,86.0037392969871,86.03125778135961,NA
BABA,2024-12-27,85.07650572539394,85.10169982157586,85.05739257480658,85.0813394946052,NA
BABA,2024-12-28,85.11720845070423,85.13964225352113,85.11101408450705,85.12368450704226,NA
BABA,2024-12-30,84.16260136343837,84.18726796303511,84.14046800061469,84.16490438326178,NA
BABA,2024-12-31,84.74149257779749,84.76690509422887,84.7234057328398,84.74132888816173,NA
BAC,2024-12-14,45.67779411764706,45.686564705882354,45.66563823529412,45.67255,NA
BAC,2024-12-16,NA,NA,NA,NA,NA
BAC,2024-12-17,NA,NA,NA,NA,NA
BAC,2024-12-18,NA,NA,NA,NA,NA
BAC,2024-12-19,NA,NA,NA,NA,NA
BAC,2024-12-20,NA,NA,NA,NA,NA
BAC,2024-12-21,44.2272775,44.233785,44.2238925,44.2305375,0
BAC,2024-12-23,NA,NA,NA,NA,NA
BAC,2024-12-24,NA,NA,NA,NA,NA
BAC,2024-12-26,44.379438352723966,44.38972638915118,44.36013427409453,44.37143968565997,NA
BAC,2024-12-27,44.351653335061144,44.36461846298901,44.333466850922996,44.347088374096316,NA
BAC,2024-12-28,44.33507916666667,44.356120833333335,44.327579166666666,44.348620833333335,NA
BAC,2024-12-30,43.94975982990081,43.96918067096605,43.921638901517,43.94546968363788,NA
BAC,2024-12-31,43.937307914165004,43.95242459551449,43.92345049403254,43.93722584142253,NA
BB,2024-12-16,NA,NA,NA,NA,NA
BB,2024-12-17,NA,NA,NA,NA,NA
BB,2024-12-18,NA,NA,NA,NA,NA
BB,2024-12-19,NA,NA,NA,NA,NA
BB,2024-12-20,NA,NA,NA,NA,NA
BB,2024-12-21,3.6706828571428574,3.67238,3.666654285714286,3.6686685714285714,NA
BB,2024-12-23,NA,NA,NA,NA,NA
BB,2024-12-24,NA,NA,NA,NA,NA
BB,2024-12-26,NA,NA,NA,NA,NA
BB,2024-12-27,NA,NA,NA,NA,NA
BB,2024-12-28,3.915242105263158,3.915763157894737,3.9147157894736844,3.9152368421052635,NA
BB,2024-12-30,3.84271215099987,3.8470546746371324,3.8380977468848743,3.843003223515965,NA
BB,2024-12-31,NA,NA,NA,NA,NA
BBD,2024-12-14,2.039833333333333,2.039833333333333,2.039833333333333,2.039833333333333,NA
BBD,2024-12-16,NA,NA,NA,NA,NA
BBD,2024-12-17,NA,NA,NA,NA,NA
BBD,2024-12-18,NA,NA,NA,NA,NA
BBD,2024-12-19,NA,NA,NA,NA,NA
BBD,2024-12-20,NA,NA,NA,NA,NA
BBD,2024-12-23,NA,NA,NA,NA,NA
BBD,2024-12-24,NA,NA,NA,NA,NA
BBD,2024-12-26,NA,NA,NA,NA,NA
BBD,2024-12-27,1.9012134653815793,1.9047469467118079,1.8988395337104802,1.9011667241962305,NA
BBD,2024-12-30,1.8950158259231837,1.897688456449929,1.8918111924277974,1.8949781738059979,NA
BBD,2024-12-31,NA,NA,NA,NA,NA
BCS,2024-12-16,NA,NA,NA,NA,NA
BCS,2024-12-17,NA,NA,NA,NA,NA
BCS,2024-12-18,NA,NA,NA,NA,NA
BCS,2024-12-19,NA,NA,NA,NA,NA
BCS,2024-12-20,NA,NA,NA,NA,NA
BCS,2024-12-21,13.05,13.05,13.05,13.05,NA
BCS,2024-12-23,NA,NA,NA,NA,NA
BCS,2024-12-24,NA,NA,NA,NA,NA
BCS,2024-12-26,NA,NA,NA,NA,NA
BCS,2024-12-27,NA,NA,NA,NA,NA
BCS,2024-12-28,13.29,13.29,13.29,13.29,NA
BCS,2024-12-30,NA,NA,NA,NA,NA
BCS,2024-12-31,NA,NA,NA,NA,NA
BE,2024-12-16,NA,NA,NA,NA,NA
BE,2024-12-17,NA,NA,NA,NA,NA
BE,2024-12-18,NA,NA,NA,NA,NA
BE,2024-12-19,NA,NA,NA,NA,NA
BE,2024-12-20,NA,NA,NA,NA,NA
BE,2024-12-21,24.388666666666666,24.39600666666667,24.384666666666668,24.392673333333335,NA
BE,2024-12-23,NA,NA,NA,NA,NA
BE,2024-12-24,NA,NA,NA,NA,NA
BE,2024-12-26,NA,NA,NA,NA,NA
BE,2024-12-27,23.22520149936354,23.250123506516676,23.19998254082485,23.22363546994551,NA
BE,2024-12-28,22.975714285714286,22.981428571428573,22.974285714285713,22.98,NA
